ts_code,symbol,name,area,industry,list_date
300052.SZ,300052,中青宝,深圳,互联网,20100211
300054.SZ,300054,鼎龙股份,湖北,化工原料,20100211
300264.SZ,300264,佳创视讯,深圳,软件服务,20110916
002394.SZ,2394,联发股份,江苏,纺织,20100423
002393.SZ,2393,力生制药,天津,化学制药,20100423
601158.SH,601158,重庆水务,重庆,水务,20100329
002388.SZ,2388,新亚制程,浙江,元器件,20100413
300053.SZ,300053,航宇微,广东,半导体,20100211
300057.SZ,300057,万顺新材,广东,铝,20100226
300055.SZ,300055,万邦达,北京,石油加工,20100226
300056.SZ,300056,中创环保,福建,环境保护,20100226
300058.SZ,300058,蓝色光标,北京,广告包装,20100226
002407.SZ,2407,多氟多,河南,化工原料,20100518
002387.SZ,2387,维信诺,江苏,元器件,20100413
002395.SZ,2395,双象股份,江苏,塑料,20100429
002389.SZ,2389,航天彩虹,浙江,航空,20100413
002398.SZ,2398,垒知集团,福建,其他建材,20100506
002390.SZ,2390,信邦制药,贵州,医药商业,20100416
002391.SZ,2391,长青股份,江苏,农药化肥,20100416
601101.SH,601101,昊华能源,北京,煤炭开采,20100331
002399.SZ,2399,海普瑞,深圳,化学制药,20100506
002410.SZ,2410,广联达,北京,软件服务,20100525
002408.SZ,2408,齐翔腾达,山东,化工原料,20100518
002401.SZ,2401,中远海科,上海,软件服务,20100506
002400.SZ,2400,省广集团,广东,广告包装,20100506
002404.SZ,2404,嘉欣丝绸,浙江,纺织,20100511
002406.SZ,2406,远东传动,河南,汽车配件,20100518
300059.SZ,300059,东方财富,上海,证券,20100319
002405.SZ,2405,四维图新,北京,软件服务,20100518
002403.SZ,2403,爱仕达,浙江,家用电器,20100511
002402.SZ,2402,和而泰,深圳,元器件,20100511
002409.SZ,2409,雅克科技,江苏,半导体,20100525
002412.SZ,2412,汉森制药,湖南,中成药,20100525
300061.SZ,300061,旗天科技,上海,互联网,20100319
002416.SZ,2416,爱施德,深圳,电器连锁,20100528
002415.SZ,2415,海康威视,浙江,IT设备,20100528
002414.SZ,2414,高德红外,湖北,电器仪表,20100716
002413.SZ,2413,雷科防务,北京,通信设备,20100528
300098.SZ,300098,高新兴,广东,软件服务,20100728
300062.SZ,300062,中能电气,福建,电气设备,20100319
300087.SZ,300087,荃银高科,安徽,种植业,20100526
300066.SZ,300066,三川智慧,江西,电器仪表,20100326
002425.SZ,2425,凯撒文化,广东,互联网,20100608
300063.SZ,300063,天龙集团,广东,互联网,20100326
300065.SZ,300065,海兰信,北京,船舶,20100326
002418.SZ,2418,康盛股份,浙江,家用电器,20100601
002420.SZ,2420,毅昌科技,广东,家用电器,20100601
601369.SH,601369,陕鼓动力,陕西,机械基件,20100428
002422.SZ,2422,科伦药业,四川,化学制药,20100603
002423.SZ,2423,中粮资本,河南,多元金融,20100603
002428.SZ,2428,云南锗业,云南,小金属,20100608
002442.SZ,2442,龙星科技,河北,化工原料,20100706
002426.SZ,2426,胜利精密,江苏,元器件,20100608
002427.SZ,2427,尤夫股份,浙江,化纤,20100608
002456.SZ,2456,欧菲光,深圳,元器件,20100803
601188.SH,601188,龙江交通,黑龙江,路桥,20100319
601518.SH,601518,吉林高速,吉林,路桥,20100319
002644.SZ,2644,佛慈制药,甘肃,中成药,20111222
002430.SZ,2430,杭氧股份,浙江,化工机械,20100610
002459.SZ,2459,晶澳科技,河北,电气设备,20100810
300073.SZ,300073,当升科技,北京,电气设备,20100427
300070.SZ,300070,碧水源,北京,环境保护,20100421
002432.SZ,2432,九安医疗,天津,医疗保健,20100610
002429.SZ,2429,兆驰股份,深圳,家用电器,20100610
002434.SZ,2434,万里扬,浙江,汽车配件,20100618
002436.SZ,2436,兴森科技,深圳,元器件,20100618
300072.SZ,300072,海新能科,北京,化工原料,20100427
300105.SZ,300105,龙源技术,山东,环境保护,20100820
300069.SZ,300069,金利华电,山西,电气设备,20100421
300067.SZ,300067,安诺其,上海,染料涂料,20100421
002440.SZ,2440,闰土股份,浙江,染料涂料,20100706
002437.SZ,2437,誉衡药业,黑龙江,化学制药,20100623
002443.SZ,2443,金洲管道,浙江,钢加工,20100706
002622.SZ,2622,皓宸医疗,吉林,医疗保健,20111018
300080.SZ,300080,易成新能,河南,电气设备,20100625
300075.SZ,300075,数字政通,北京,软件服务,20100427
002613.SZ,2613,北玻股份,河南,专用机械,20110830
300078.SZ,300078,思创智联,浙江,软件服务,20100430
300074.SZ,300074,华平股份,上海,软件服务,20100427
300079.SZ,300079,数码视讯,北京,IT设备,20100430
300083.SZ,300083,创世纪,广东,机床制造,20100520
002439.SZ,2439,启明星辰,北京,软件服务,20100623
603002.SH,603002,宏昌电子,广东,化工原料,20120518
601012.SH,601012,隆基绿能,陕西,电气设备,20120411
300077.SZ,300077,国民技术,深圳,半导体,20100430
300082.SZ,300082,奥克股份,辽宁,化工原料,20100520
002469.SZ,2469,三维化学,山东,化工原料,20100908
002441.SZ,2441,众业达,广东,电气设备,20100706
300235.SZ,300235,方直科技,深圳,软件服务,20110629
300084.SZ,300084,海默科技,甘肃,专用机械,20100520
002444.SZ,2444,巨星科技,浙江,轻工机械,20100713
002492.SZ,2492,恒基达鑫,广东,仓储物流,20101102
002466.SZ,2466,天齐锂业,四川,小金属,20100831
002445.SZ,2445,中南文化,江苏,钢加工,20100713
300238.SZ,300238,冠昊生物,广东,医疗保健,20110706
300086.SZ,300086,康芝药业,海南,化学制药,20100526
300101.SZ,300101,振芯科技,四川,通信设备,20100806
601118.SH,601118,海南橡胶,海南,橡胶,20110107
002449.SZ,2449,国星光电,广东,半导体,20100716
002458.SZ,2458,益生股份,山东,农业综合,20100810
002451.SZ,2451,摩恩电气,上海,电气设备,20100720
300272.SZ,300272,开能健康,上海,家用电器,20111102
300088.SZ,300088,长信科技,安徽,元器件,20100526
002457.SZ,2457,青龙管业,宁夏,塑料,20100803
601000.SH,601000,唐山港,河北,港口,20100705
002452.SZ,2452,长高电新,湖南,电气设备,20100720
002454.SZ,2454,松芝股份,上海,汽车配件,20100720
002453.SZ,2453,华软科技,北京,化工原料,20100720
002460.SZ,2460,赣锋锂业,江西,小金属,20100810
300085.SZ,300085,银之杰,深圳,软件服务,20100526
601717.SH,601717,中创智领,河南,专用机械,20100803
300179.SZ,300179,四方达,河南,矿物制品,20110215
300097.SZ,300097,智云股份,辽宁,专用机械,20100728
002463.SZ,2463,沪电股份,江苏,元器件,20100818
002462.SZ,2462,嘉事堂,北京,医药商业,20100818
300099.SZ,300099,尤洛卡,山东,电器仪表,20100806
300253.SZ,300253,卫宁健康,上海,软件服务,20110818
300094.SZ,300094,国联水产,广东,渔业,20100708
300124.SZ,300124,汇川技术,深圳,电器仪表,20100928
300321.SZ,300321,同大股份,山东,塑料,20120523
300095.SZ,300095,华伍股份,江西,专用机械,20100728
300092.SZ,300092,科新机电,四川,专用机械,20100708
300100.SZ,300100,双林股份,浙江,汽车配件,20100806
300103.SZ,300103,达刚控股,陕西,专用机械,20100812
300102.SZ,300102,乾照光电,福建,半导体,20100812
002465.SZ,2465,海格通信,广东,通信设备,20100831
601018.SH,601018,宁波港,浙江,港口,20100928
002484.SZ,2484,江海股份,江苏,元器件,20100929
300126.SZ,300126,锐奇股份,上海,轻工机械,20101013
601288.SH,601288,农业银行,北京,银行,20100715
002468.SZ,2468,申通快递,浙江,仓储物流,20100908
300110.SZ,300110,华仁药业,山东,化学制药,20100825
002476.SZ,2476,宝莫股份,山东,化工原料,20100915
002470.SZ,2470,金正大,山东,农药化肥,20100908
300107.SZ,300107,建新股份,河北,化工原料,20100820
300305.SZ,300305,裕兴股份,江苏,塑料,20120329
601177.SH,601177,杭齿前进,浙江,机械基件,20101011
601377.SH,601377,兴业证券,福建,证券,20101013
300106.SZ,300106,西部牧业,新疆,乳制品,20100820
300113.SZ,300113,顺网科技,浙江,互联网,20100827
302132.SZ,302132,中航成飞,陕西,航空,20100827
300112.SZ,300112,万讯自控,深圳,电器仪表,20100827
300133.SZ,300133,华策影视,浙江,影视音像,20101026
300129.SZ,300129,泰胜风能,上海,电气设备,20101019
300118.SZ,300118,东方日升,浙江,电气设备,20100902
300109.SZ,300109,新开源,河南,化工原料,20100825
300111.SZ,300111,向日葵,浙江,化学制药,20100827
002478.SZ,2478,常宝股份,江苏,钢加工,20100921
002471.SZ,2471,中超控股,江苏,电气设备,20100910
300115.SZ,300115,长盈精密,深圳,元器件,20100902
002527.SZ,2527,新时达,上海,电器仪表,20101224
002530.SZ,2530,金财互联,江苏,专用机械,20101231
002614.SZ,2614,奥佳华,福建,家用电器,20110909
002472.SZ,2472,双环传动,浙江,汽车配件,20100910
002595.SZ,2595,豪迈科技,山东,专用机械,20110628
002475.SZ,2475,立讯精密,深圳,元器件,20100915
601098.SH,601098,中南传媒,湖南,出版业,20101028
300120.SZ,300120,经纬辉开,天津,元器件,20100917
300128.SZ,300128,锦富技术,江苏,元器件,20101013
002479.SZ,2479,富春环保,浙江,新型电力,20100921
002480.SZ,2480,新筑股份,四川,运输设备,20100921
002481.SZ,2481,双塔食品,山东,食品,20100921
300121.SZ,300121,阳谷华泰,山东,化工原料,20100917
300119.SZ,300119,瑞普生物,天津,农业综合,20100917
601818.SH,601818,光大银行,北京,银行,20100818
002486.SZ,2486,嘉麟杰,上海,服饰,20101015
002482.SZ,2482,广田集团,深圳,装修装饰,20100929
002500.SZ,2500,山西证券,山西,证券,20101115
002521.SZ,2521,齐峰新材,山东,造纸,20101210
300122.SZ,300122,智飞生物,重庆,生物制药,20100928
002488.SZ,2488,金固股份,浙江,汽车配件,20101021
002487.SZ,2487,大金重工,辽宁,电气设备,20101015
002495.SZ,2495,佳隆股份,广东,食品,20101102
002615.SZ,2615,哈尔斯,浙江,家居用品,20110909
300127.SZ,300127,银河磁体,四川,矿物制品,20101013
600998.SH,600998,九州通,湖北,医药商业,20101102
002518.SZ,2518,科士达,深圳,电气设备,20101207
002493.SZ,2493,荣盛石化,浙江,化纤,20101102
002491.SZ,2491,通鼎互联,江苏,通信设备,20101021
002483.SZ,2483,润邦股份,江苏,专用机械,20100929
300134.SZ,300134,大富科技,安徽,通信设备,20101026
300130.SZ,300130,新国都,深圳,IT设备,20101019
300135.SZ,300135,宝利国际,江苏,石油加工,20101026
300329.SZ,300329,海伦钢琴,浙江,文教休闲,20120619
002497.SZ,2497,雅化集团,四川,小金属,20101109
002494.SZ,2494,华斯股份,河北,服饰,20101102
601996.SH,601996,丰林集团,广西,家居用品,20110929
300401.SZ,300401,花园生物,浙江,化学制药,20141009
300131.SZ,300131,英唐智控,深圳,元器件,20101019
002498.SZ,2498,汉缆股份,山东,电气设备,20101109
300137.SZ,300137,先河环保,河北,环境保护,20101105
300132.SZ,300132,青松股份,福建,化工原料,20101026
002643.SZ,2643,万润股份,山东,化工原料,20111220
002805.SZ,2805,丰元股份,山东,电气设备,20160707
300138.SZ,300138,晨光生物,河北,食品,20101105
300136.SZ,300136,信维通信,深圳,元器件,20101105
002889.SZ,2889,东方嘉盛,深圳,仓储物流,20170731
300142.SZ,300142,沃森生物,云南,生物制药,20101112
300141.SZ,300141,和顺电气,江苏,电气设备,20101112
300140.SZ,300140,节能环境,陕西,环境保护,20101112
002511.SZ,2511,中顺洁柔,广东,造纸,20101125
002510.SZ,2510,天汽模,天津,汽车配件,20101125
002554.SZ,2554,惠博普,湖南,石油开采,20110225
002508.SZ,2508,老板电器,浙江,家用电器,20101123
002738.SZ,2738,中矿资源,北京,小金属,20141230
300154.SZ,300154,瑞凌股份,深圳,机械基件,20101229
300331.SZ,300331,苏大维格,江苏,元器件,20120628
300144.SZ,300144,宋城演艺,浙江,旅游景点,20101209
300143.SZ,300143,盈康生命,山东,医疗保健,20101209
002507.SZ,2507,涪陵榨菜,重庆,食品,20101123
002513.SZ,2513,蓝丰生化,江苏,新型电力,20101203
601777.SH,601777,千里科技,重庆,摩托车,20101125
601880.SH,601880,辽港股份,辽宁,港口,20101206
002515.SZ,2515,金字火腿,浙江,食品,20101203
300145.SZ,300145,南方泵业,浙江,机械基件,20101209
300148.SZ,300148,天舟文化,湖南,出版业,20101215
002520.SZ,2520,日发精机,浙江,机床制造,20101210
300168.SZ,300168,万达信息,上海,软件服务,20110125
300158.SZ,300158,振东制药,山西,化学制药,20110107
002516.SZ,2516,旷达科技,湖南,汽车配件,20101207
002517.SZ,2517,恺英网络,福建,互联网,20101207
603167.SH,603167,渤海轮渡,山东,水运,20120906
002519.SZ,2519,银河电子,江苏,通信设备,20101207
300157.SZ,300157,新锦动力,北京,专用机械,20110107
002522.SZ,2522,浙江众成,浙江,塑料,20101210
300146.SZ,300146,汤臣倍健,广东,食品,20101215
300149.SZ,300149,睿智医药,广东,生物制药,20101222
002743.SZ,2743,富煌钢构,安徽,钢加工,20150217
300155.SZ,300155,安居宝,广东,IT设备,20110107
300151.SZ,300151,昌红科技,深圳,专用机械,20101222
002606.SZ,2606,大连电瓷,辽宁,电气设备,20110805
002524.SZ,2524,光正眼科,新疆,医疗保健,20101217
300153.SZ,300153,科泰电源,上海,电气设备,20101229
002526.SZ,2526,山东矿机,山东,工程机械,20101217
002532.SZ,2532,天山铝业,新疆,铝,20101231
002534.SZ,2534,西子洁能,浙江,专用机械,20110110
002531.SZ,2531,天顺风能,江苏,电气设备,20101231
300169.SZ,300169,天晟新材,江苏,塑料,20110125
300162.SZ,300162,雷曼光电,深圳,元器件,20110113
300161.SZ,300161,华中数控,湖北,机床制造,20110113
002540.SZ,2540,亚太科技,江苏,铝,20110118
002702.SZ,2702,海欣食品,福建,食品,20121011
002567.SZ,2567,唐人神,湖南,饲料,20110325
601933.SH,601933,永辉超市,福建,超市连锁,20101215
300191.SZ,300191,潜能恒信,北京,石油开采,20110316
300165.SZ,300165,天瑞仪器,江苏,电器仪表,20110125
300223.SZ,300223,北京君正,北京,半导体,20110531
002535.SZ,2535,林州重机,河南,工程机械,20110111
002609.SZ,2609,捷顺科技,深圳,软件服务,20110815
300164.SZ,300164,通源石油,陕西,石油开采,20110113
300163.SZ,300163,先锋新材,浙江,家居用品,20110113
300160.SZ,300160,秀强股份,江苏,家用电器,20110113
002536.SZ,2536,飞龙股份,河南,汽车配件,20110111
002557.SZ,2557,洽洽食品,安徽,食品,20110302
002539.SZ,2539,云图控股,四川,农药化肥,20110118
601890.SH,601890,亚星锚链,江苏,船舶,20101228
002533.SZ,2533,金杯电工,湖南,电气设备,20101231
300170.SZ,300170,汉得信息,上海,软件服务,20110201
300174.SZ,300174,元力股份,福建,化工原料,20110201
300166.SZ,300166,东方国信,北京,软件服务,20110125
002537.SZ,2537,海联金汇,山东,汽车配件,20110110
300172.SZ,300172,中电环保,江苏,环境保护,20110201
300171.SZ,300171,东富龙,上海,医疗保健,20110201
300194.SZ,300194,福安药业,重庆,化学制药,20110322
300180.SZ,300180,华峰超纤,上海,化纤,20110222
002545.SZ,2545,东方铁塔,山东,农药化肥,20110211
002550.SZ,2550,千红制药,江苏,生物制药,20110218
002544.SZ,2544,普天科技,广东,通信设备,20110128
002541.SZ,2541,鸿路钢构,安徽,钢加工,20110118
601116.SH,601116,三江购物,浙江,超市连锁,20110302
002570.SZ,2570,贝因美,浙江,乳制品,20110412
002551.SZ,2551,尚荣医疗,深圳,医疗保健,20110225
300177.SZ,300177,中海达,广东,通信设备,20110215
300176.SZ,300176,鸿特科技,广东,汽车配件,20110215
300181.SZ,300181,佐力药业,浙江,中成药,20110222
601700.SH,601700,风范股份,江苏,电气设备,20110118
601137.SH,601137,博威合金,浙江,小金属,20110127
300193.SZ,300193,佳士科技,深圳,专用机械,20110322
300183.SZ,300183,东软载波,山东,通信设备,20110222
300197.SZ,300197,节能铁汉,深圳,环境保护,20110329
002543.SZ,2543,万和电气,广东,家用电器,20110128
601519.SH,601519,大智慧,上海,软件服务,20110128
002552.SZ,2552,宝鼎科技,浙江,元器件,20110225
002546.SZ,2546,新联电子,江苏,电气设备,20110211
601799.SH,601799,星宇股份,江苏,汽车配件,20110201
300184.SZ,300184,力源信息,湖北,元器件,20110222
300182.SZ,300182,捷成股份,北京,影视音像,20110222
002769.SZ,2769,普路通,广东,仓储物流,20150629
601616.SH,601616,广电电气,上海,电气设备,20110201
300340.SZ,300340,科恒股份,广东,电气设备,20120726
300203.SZ,300203,聚光科技,浙江,电器仪表,20110415
002558.SZ,2558,巨人网络,重庆,互联网,20110302
002555.SZ,2555,三七互娱,安徽,互联网,20110302
002548.SZ,2548,金新农,深圳,饲料,20110218
300229.SZ,300229,拓尔思,北京,软件服务,20110615
002706.SZ,2706,良信股份,上海,电气设备,20140121
002559.SZ,2559,亚威股份,江苏,机床制造,20110303
601216.SH,601216,君正集团,内蒙,化工原料,20110222
601789.SH,601789,宁波建工,浙江,建筑工程,20110816
002553.SZ,2553,南方精工,江苏,汽车配件,20110225
300220.SZ,300220,金运激光,湖北,专用机械,20110525
300188.SZ,300188,国投智能,福建,软件服务,20110316
300195.SZ,300195,长荣股份,天津,轻工机械,20110329
300196.SZ,300196,长海股份,江苏,玻璃,20110329
300187.SZ,300187,永清环保,湖南,环境保护,20110308
300345.SZ,300345,华民股份,湖南,电气设备,20120801
300185.SZ,300185,通裕重工,山东,工程机械,20110308
002556.SZ,2556,辉隆股份,安徽,农药化肥,20110302
300190.SZ,300190,维尔利,江苏,环境保护,20110316
601011.SH,601011,宝泰隆,黑龙江,焦炭加工,20110309
002560.SZ,2560,通达股份,河南,电气设备,20110303
002565.SZ,2565,顺灏股份,上海,造纸,20110318
002577.SZ,2577,雷柏科技,深圳,IT设备,20110428
300375.SZ,300375,鹏翎股份,天津,汽车配件,20140127
300192.SZ,300192,科德教育,江苏,文教休闲,20110322
300189.SZ,300189,神农种业,海南,种植业,20110316
601992.SH,601992,金隅集团,北京,水泥,20110301
002563.SZ,2563,森马服饰,浙江,服饰,20110311
601199.SH,601199,江南水务,江苏,水务,20110317
300204.SZ,300204,舒泰神,北京,生物制药,20110415
300214.SZ,300214,日科化学,山东,化工原料,20110511
300199.SZ,300199,翰宇药业,深圳,化学制药,20110407
300200.SZ,300200,高盟新材,北京,化工原料,20110407
002562.SZ,2562,兄弟科技,浙江,化学制药,20110310
002564.SZ,2564,天沃科技,江苏,化工机械,20110310
002571.SZ,2571,德力股份,安徽,家居用品,20110412
002568.SZ,2568,百润股份,上海,红黄酒,20110325
300201.SZ,300201,海伦哲,江苏,工程机械,20110407
603328.SH,603328,依顿电子,广东,元器件,20140701
002579.SZ,2579,中京电子,广东,元器件,20110506
601218.SH,601218,吉鑫科技,江苏,电气设备,20110506
002572.SZ,2572,索菲亚,广东,家居用品,20110412
002573.SZ,2573,清新环境,北京,环境保护,20110422
002574.SZ,2574,明牌珠宝,浙江,服饰,20110422
002576.SZ,2576,通达动力,江苏,电气设备,20110428
603006.SH,603006,联明股份,上海,汽车配件,20140630
002575.SZ,2575,群兴玩具,广东,文教休闲,20110422
300206.SZ,300206,理邦仪器,深圳,医疗保健,20110421
300210.SZ,300210,森远股份,辽宁,专用机械,20110426
300209.SZ,300209,行云科技,湖南,互联网,20110426
002580.SZ,2580,圣阳股份,山东,电气设备,20110506
601566.SH,601566,九牧王,福建,服饰,20110530
601113.SH,601113,华鼎股份,浙江,化纤,20110509
002578.SZ,2578,闽发铝业,福建,铝,20110428
300207.SZ,300207,欣旺达,深圳,电气设备,20110421
601233.SH,601233,桐昆股份,浙江,化纤,20110518
601208.SH,601208,东材科技,四川,化工原料,20110520
300402.SZ,300402,宝色股份,江苏,专用机械,20141010
300218.SZ,300218,安利股份,安徽,塑料,20110518
002584.SZ,2584,西陇科学,广东,化工原料,20110602
002582.SZ,2582,好想你,河南,食品,20110520
601222.SH,601222,林洋能源,江苏,新型电力,20110808
300215.SZ,300215,电科院,江苏,电气设备,20110511
300257.SZ,300257,开山股份,上海,机械基件,20110819
300219.SZ,300219,鸿利智汇,广东,元器件,20110518
300222.SZ,300222,科大智能,上海,电气设备,20110525
300217.SZ,300217,东方电热,江苏,家用电器,20110518
300221.SZ,300221,银禧科技,广东,塑料,20110525
002583.SZ,2583,海能达,深圳,通信设备,20110527
601599.SH,601599,浙文影业,浙江,纺织,20110527
002590.SZ,2590,万安科技,浙江,汽车配件,20110610
300231.SZ,300231,银信科技,北京,软件服务,20110615
300227.SZ,300227,光韵达,深圳,专用机械,20110608
300224.SZ,300224,正海磁材,山东,矿物制品,20110531
300228.SZ,300228,富瑞特装,江苏,化工机械,20110608
300249.SZ,300249,依米康,四川,IT设备,20110803
300226.SZ,300226,上海钢联,上海,互联网,20110608
300240.SZ,300240,飞力达,江苏,仓储物流,20110706
300381.SZ,300381,溢多利,广东,化学制药,20140128
002585.SZ,2585,双星新材,江苏,塑料,20110602
601311.SH,601311,骆驼股份,湖北,电气设备,20110602
300230.SZ,300230,永利股份,上海,塑料,20110615
300232.SZ,300232,洲明科技,深圳,元器件,20110622
300234.SZ,300234,开尔新材,浙江,陶瓷,20110622
601798.SH,601798,蓝科高新,甘肃,化工机械,20110622
002589.SZ,2589,瑞康医药,山东,医药商业,20110610
002587.SZ,2587,奥拓电子,深圳,元器件,20110610
300233.SZ,300233,金城医药,山东,化学制药,20110622
300236.SZ,300236,上海新阳,上海,半导体,20110629
002778.SZ,2778,中晟高科,江苏,环境保护,20160106
002588.SZ,2588,史丹利,山东,农药化肥,20110610
601567.SH,601567,三星电气,浙江,电气设备,20110615
002783.SZ,2783,凯龙股份,湖北,化工原料,20151209
002605.SZ,2605,姚记科技,上海,互联网,20110805
002594.SZ,2594,比亚迪,深圳,汽车整车,20110630
300239.SZ,300239,东宝生物,内蒙,生物制药,20110706
002593.SZ,2593,日上集团,福建,钢加工,20110628
002596.SZ,2596,海南瑞泽,海南,水泥,20110707
002734.SZ,2734,利民股份,江苏,农药化肥,20150127
002626.SZ,2626,金达威,福建,医疗保健,20111028
002600.SZ,2600,领益智造,广东,元器件,20110715
002601.SZ,2601,龙佰集团,河南,化工原料,20110715
002597.SZ,2597,金禾实业,安徽,食品,20110707
300242.SZ,300242,佳云科技,广东,互联网,20110712
300258.SZ,300258,精锻科技,江苏,汽车配件,20110826
300241.SZ,300241,瑞丰光电,深圳,半导体,20110712
601901.SH,601901,方正证券,湖南,证券,20110810
002607.SZ,2607,中公教育,安徽,文教休闲,20110810
002602.SZ,2602,世纪华通,浙江,互联网,20110728
300243.SZ,300243,瑞丰高材,山东,化工原料,20110712
300244.SZ,300244,迪安诊断,浙江,医疗保健,20110719
002603.SZ,2603,以岭药业,河北,中成药,20110728
300248.SZ,300248,新开普,河南,软件服务,20110729
300250.SZ,300250,初灵信息,浙江,软件服务,20110803
300246.SZ,300246,宝莱特,广东,医疗保健,20110719
603456.SH,603456,九洲药业,浙江,医疗保健,20141010
300251.SZ,300251,光线传媒,北京,影视音像,20110803
002627.SZ,2627,三峡旅游,湖北,旅游景点,20111103
002911.SZ,2911,佛燃能源,广东,供气供热,20171122
002608.SZ,2608,江苏国信,江苏,火力发电,20110810
300254.SZ,300254,仟源医药,山西,化学制药,20110819
300256.SZ,300256,星星科技,江西,元器件,20110819
300255.SZ,300255,常山药业,河北,生物制药,20110819
601636.SH,601636,旗滨集团,湖南,玻璃,20110812
300260.SZ,300260,新莱应材,江苏,机械基件,20110906
300252.SZ,300252,金信诺,深圳,通信设备,20110818
002830.SZ,2830,名雕股份,深圳,装修装饰,20161213
603197.SH,603197,保隆科技,上海,汽车配件,20170519
300265.SZ,300265,通光线缆,江苏,电气设备,20110916
300267.SZ,300267,尔康制药,湖南,化学制药,20110927
300259.SZ,300259,新天科技,河南,电器仪表,20110831
300303.SZ,300303,聚飞光电,深圳,半导体,20120319
002629.SZ,2629,仁智股份,浙江,石油开采,20111103
300284.SZ,300284,苏交科,江苏,建筑工程,20120110
601908.SH,601908,京运通,北京,电气设备,20110908
601886.SH,601886,江河集团,北京,装修装饰,20110818
300269.SZ,300269,联建光电,深圳,元器件,20111012
300261.SZ,300261,雅本化学,江苏,农药化肥,20110906
002611.SZ,2611,东方精工,广东,轻工机械,20110830
603518.SH,603518,锦泓集团,江苏,服饰,20141203
300263.SZ,300263,隆华科技,河南,专用机械,20110916
300294.SZ,300294,博雅生物,江西,生物制药,20120308
002616.SZ,2616,长青集团,广东,环境保护,20110920
300270.SZ,300270,中威电子,浙江,IT设备,20111012
601677.SH,601677,明泰铝业,河南,铝,20110919
002612.SZ,2612,朗姿股份,北京,服饰,20110830
002624.SZ,2624,完美世界,浙江,互联网,20111028
002745.SZ,2745,木林森,广东,元器件,20150217
002641.SZ,2641,公元股份,浙江,塑料,20111208
002617.SZ,2617,露笑科技,浙江,电气设备,20110920
300266.SZ,300266,兴源环境,浙江,环境保护,20110927
601669.SH,601669,中国电建,北京,建筑工程,20111018
300274.SZ,300274,阳光电源,安徽,电气设备,20111102
601100.SH,601100,恒立液压,江苏,工程机械,20111028
300729.SZ,300729,乐歌股份,浙江,家居用品,20171201
300283.SZ,300283,温州宏丰,浙江,电气设备,20120110
300275.SZ,300275,梅安森,重庆,工程机械,20111102
002628.SZ,2628,成都路桥,四川,建筑工程,20111103
002625.SZ,2625,光启技术,深圳,航空,20111103
603686.SH,603686,福龙马,福建,环境保护,20150126
002623.SZ,2623,亚玛顿,江苏,玻璃,20111013
601225.SH,601225,陕西煤业,陕西,煤炭开采,20140128
002637.SZ,2637,赞宇科技,浙江,日用化工,20111125
002636.SZ,2636,金安国纪,上海,元器件,20111125
601555.SH,601555,东吴证券,江苏,证券,20111212
300278.SZ,300278,华昌达,湖北,专用机械,20111216
002640.SZ,2640,跨境通,山西,互联网,20111208
002631.SZ,2631,德尔未来,江苏,家居用品,20111111
002633.SZ,2633,申科股份,浙江,机械基件,20111122
300276.SZ,300276,三丰智能,湖北,专用机械,20111115
603001.SH,603001,奥康国际,浙江,服饰,20120426
601800.SH,601800,中国交建,北京,建筑工程,20120309
002635.SZ,2635,安洁科技,江苏,元器件,20111125
300293.SZ,300293,蓝英装备,辽宁,专用机械,20120308
002632.SZ,2632,道明光学,浙江,塑料,20111122
002648.SZ,2648,卫星化学,浙江,化工原料,20111228
300279.SZ,300279,和晶科技,江苏,元器件,20111229
002646.SZ,2646,天佑德酒,青海,白酒,20111222
002639.SZ,2639,雪人集团,福建,专用机械,20111205
002645.SZ,2645,华宏科技,江苏,专用机械,20111220
300285.SZ,300285,国瓷材料,山东,陶瓷,20120113
300281.SZ,300281,金明精机,广东,专用机械,20111229
601928.SH,601928,凤凰传媒,江苏,出版业,20111130
002673.SZ,2673,西部证券,陕西,证券,20120503
002638.SZ,2638,勤上股份,广东,家用电器,20111125
002647.SZ,2647,仁东控股,广东,多元金融,20111228
300286.SZ,300286,安科瑞,上海,电器仪表,20120113
300288.SZ,300288,朗玛信息,贵州,软件服务,20120216
002668.SZ,2668,TCL智家,广东,家用电器,20120416
002642.SZ,2642,荣联科技,北京,软件服务,20111220
002651.SZ,2651,利君股份,四川,航空,20120106
603599.SH,603599,广信股份,安徽,农药化肥,20150513
300324.SZ,300324,旋极信息,北京,软件服务,20120608
300350.SZ,300350,华鹏飞,深圳,仓储物流,20120821
300287.SZ,300287,飞利信,北京,软件服务,20120201
300290.SZ,300290,荣科科技,辽宁,软件服务,20120216
601360.SH,601360,三六零,天津,互联网,20120116
002649.SZ,2649,博彦科技,北京,软件服务,20120106
002664.SZ,2664,信质集团,浙江,汽车配件,20120316
300298.SZ,300298,三诺生物,湖南,医疗保健,20120319
002655.SZ,2655,共达电声,山东,元器件,20120217
601368.SH,601368,绿城水务,广西,水务,20150612
601336.SH,601336,新华保险,北京,保险,20111216
300289.SZ,300289,利德曼,北京,医疗保健,20120216
300532.SZ,300532,今天国际,深圳,软件服务,20160818
300483.SZ,300483,首华燃气,上海,石油开采,20150630
002662.SZ,2662,峰璟股份,北京,汽车配件,20120309
